2024-03-28 15:01:36,857 INFO    StreamThr :56324 [internal.py:wandb_internal():86] W&B internal server running at pid: 56324, started at: 2024-03-28 15:01:36.857203
2024-03-28 15:01:36,858 DEBUG   HandlerThread:56324 [handler.py:handle_request():146] handle_request: status
2024-03-28 15:01:36,859 INFO    WriterThread:56324 [datastore.py:open_for_write():87] open: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_150136-pqf2p2dp/run-pqf2p2dp.wandb
2024-03-28 15:01:36,859 DEBUG   SenderThread:56324 [sender.py:send():379] send: header
2024-03-28 15:01:36,860 DEBUG   SenderThread:56324 [sender.py:send():379] send: run
2024-03-28 15:01:37,218 INFO    SenderThread:56324 [dir_watcher.py:__init__():211] watching files in: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_150136-pqf2p2dp/files
2024-03-28 15:01:37,218 INFO    SenderThread:56324 [sender.py:_start_run_threads():1124] run started: pqf2p2dp with start time 1711663296.857089
2024-03-28 15:01:37,222 DEBUG   HandlerThread:56324 [handler.py:handle_request():146] handle_request: check_version
2024-03-28 15:01:37,223 DEBUG   SenderThread:56324 [sender.py:send_request():406] send_request: check_version
2024-03-28 15:01:37,271 DEBUG   HandlerThread:56324 [handler.py:handle_request():146] handle_request: run_start
2024-03-28 15:01:37,278 DEBUG   HandlerThread:56324 [system_info.py:__init__():26] System info init
2024-03-28 15:01:37,278 DEBUG   HandlerThread:56324 [system_info.py:__init__():41] System info init done
2024-03-28 15:01:37,278 INFO    HandlerThread:56324 [system_monitor.py:start():194] Starting system monitor
2024-03-28 15:01:37,278 INFO    SystemMonitor:56324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-28 15:01:37,278 INFO    HandlerThread:56324 [system_monitor.py:probe():214] Collecting system info
2024-03-28 15:01:37,278 INFO    SystemMonitor:56324 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 15:01:37,278 INFO    SystemMonitor:56324 [interfaces.py:start():190] Started disk monitoring
2024-03-28 15:01:37,279 INFO    SystemMonitor:56324 [interfaces.py:start():190] Started gpu monitoring
2024-03-28 15:01:37,279 INFO    SystemMonitor:56324 [interfaces.py:start():190] Started memory monitoring
2024-03-28 15:01:37,279 INFO    SystemMonitor:56324 [interfaces.py:start():190] Started network monitoring
2024-03-28 15:01:37,289 DEBUG   HandlerThread:56324 [system_info.py:probe():150] Probing system
2024-03-28 15:01:37,290 DEBUG   HandlerThread:56324 [system_info.py:_probe_git():135] Probing git
2024-03-28 15:01:37,294 DEBUG   HandlerThread:56324 [system_info.py:_probe_git():143] Probing git done
2024-03-28 15:01:37,294 DEBUG   HandlerThread:56324 [system_info.py:probe():198] Probing system done
