2024-03-28 15:19:02,844 INFO    StreamThr :63686 [internal.py:wandb_internal():86] W&B internal server running at pid: 63686, started at: 2024-03-28 15:19:02.844055
2024-03-28 15:19:02,845 DEBUG   HandlerThread:63686 [handler.py:handle_request():146] handle_request: status
2024-03-28 15:19:02,853 INFO    WriterThread:63686 [datastore.py:open_for_write():87] open: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151902-mcwy773b/run-mcwy773b.wandb
2024-03-28 15:19:02,854 DEBUG   SenderThread:63686 [sender.py:send():379] send: header
2024-03-28 15:19:02,856 DEBUG   SenderThread:63686 [sender.py:send():379] send: run
2024-03-28 15:19:03,314 INFO    SenderThread:63686 [dir_watcher.py:__init__():211] watching files in: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151902-mcwy773b/files
2024-03-28 15:19:03,314 INFO    SenderThread:63686 [sender.py:_start_run_threads():1124] run started: mcwy773b with start time 1711664342.852847
2024-03-28 15:19:03,315 DEBUG   HandlerThread:63686 [handler.py:handle_request():146] handle_request: check_version
2024-03-28 15:19:03,315 DEBUG   SenderThread:63686 [sender.py:send_request():406] send_request: check_version
2024-03-28 15:19:03,369 DEBUG   HandlerThread:63686 [handler.py:handle_request():146] handle_request: run_start
2024-03-28 15:19:03,377 DEBUG   HandlerThread:63686 [system_info.py:__init__():26] System info init
2024-03-28 15:19:03,378 DEBUG   HandlerThread:63686 [system_info.py:__init__():41] System info init done
2024-03-28 15:19:03,378 INFO    HandlerThread:63686 [system_monitor.py:start():194] Starting system monitor
2024-03-28 15:19:03,378 INFO    SystemMonitor:63686 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-28 15:19:03,378 INFO    HandlerThread:63686 [system_monitor.py:probe():214] Collecting system info
2024-03-28 15:19:03,378 INFO    SystemMonitor:63686 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 15:19:03,378 INFO    SystemMonitor:63686 [interfaces.py:start():190] Started disk monitoring
2024-03-28 15:19:03,379 INFO    SystemMonitor:63686 [interfaces.py:start():190] Started gpu monitoring
2024-03-28 15:19:03,379 INFO    SystemMonitor:63686 [interfaces.py:start():190] Started memory monitoring
2024-03-28 15:19:03,379 INFO    SystemMonitor:63686 [interfaces.py:start():190] Started network monitoring
2024-03-28 15:19:03,388 DEBUG   HandlerThread:63686 [system_info.py:probe():150] Probing system
2024-03-28 15:19:03,390 DEBUG   HandlerThread:63686 [system_info.py:_probe_git():135] Probing git
2024-03-28 15:19:03,393 DEBUG   HandlerThread:63686 [system_info.py:_probe_git():143] Probing git done
2024-03-28 15:19:03,393 DEBUG   HandlerThread:63686 [system_info.py:probe():198] Probing system done
2024-03-28 15:19:03,393 DEBUG   HandlerThread:63686 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-26-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-03-28T22:19:03.388830', 'startedAt': '2024-03-28T22:19:02.842088', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/yujustin/SSD/DeepUL294Proj/DUL294P/train_gen.py', 'codePathLocal': 'train_gen.py', 'codePath': 'DUL294P/train_gen.py', 'git': {'remote': 'https://github.com/uynitsuj/DeepUL294Proj.git', 'commit': '4ea2c2a333414e16ff3586a1e02b27ded374213c'}, 'email': 'yujustin8@gmail.com', 'root': '/home/yujustin/SSD/DeepUL294Proj', 'host': 'Guilty-Spark', 'username': 'yujustin', 'executable': '/home/yujustin/anaconda3/envs/fov/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3197.5344374999995, 'min': 400.0, 'max': 5573.0}, 'cpu_freq_per_core': [{'current': 3823.075, 'min': 400.0, 'max': 5573.0}, {'current': 4393.41, 'min': 400.0, 'max': 5573.0}, {'current': 4490.814, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 3586.759, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 400.0, 'min': 400.0, 'max': 5573.0}, {'current': 3720.594, 'min': 400.0, 'max': 5573.0}, {'current': 4462.762, 'min': 400.0, 'max': 5573.0}, {'current': 3773.19, 'min': 400.0, 'max': 5573.0}, {'current': 4486.593, 'min': 400.0, 'max': 5573.0}, {'current': 3590.495, 'min': 400.0, 'max': 5573.0}, {'current': 4128.111, 'min': 400.0, 'max': 5573.0}, {'current': 3594.737, 'min': 400.0, 'max': 5573.0}, {'current': 4118.423, 'min': 400.0, 'max': 5573.0}, {'current': 4490.795, 'min': 400.0, 'max': 5573.0}], 'disk': {'/': {'total': 567.2868194580078, 'used': 412.2379570007324}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 30.492889404296875}}
2024-03-28 15:19:03,393 INFO    HandlerThread:63686 [system_monitor.py:probe():224] Finished collecting system info
2024-03-28 15:19:03,393 INFO    HandlerThread:63686 [system_monitor.py:probe():227] Publishing system info
2024-03-28 15:19:03,394 DEBUG   HandlerThread:63686 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-03-28 15:19:04,315 INFO    Thread-12 :63686 [dir_watcher.py:_on_file_created():271] file/dir created: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151902-mcwy773b/files/conda-environment.yaml
2024-03-28 15:19:05,314 INFO    Thread-12 :63686 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_151902-mcwy773b/files/conda-environment.yaml
2024-03-28 15:19:05,361 DEBUG   HandlerThread:63686 [system_info.py:_save_conda():222] Saving conda packages done
2024-03-28 15:19:05,361 DEBUG   HandlerThread:63686 [system_info.py:_save_code():44] Saving code
2024-03-28 15:19:05,363 DEBUG   HandlerThread:63686 [system_info.py:_save_code():65] Saving code done
2024-03-28 15:19:05,363 DEBUG   HandlerThread:63686 [system_info.py:_save_patches():82] Saving git patches
2024-03-28 15:19:05,436 DEBUG   HandlerThread:63686 [system_info.py:_save_patches():124] Saving git patches done
