2024-03-28 14:13:24,083 INFO    StreamThr :33839 [internal.py:wandb_internal():86] W&B internal server running at pid: 33839, started at: 2024-03-28 14:13:24.082986
2024-03-28 14:13:24,084 DEBUG   HandlerThread:33839 [handler.py:handle_request():146] handle_request: status
2024-03-28 14:13:24,084 INFO    WriterThread:33839 [datastore.py:open_for_write():87] open: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_141324-f0tnjeit/run-f0tnjeit.wandb
2024-03-28 14:13:24,085 DEBUG   SenderThread:33839 [sender.py:send():379] send: header
2024-03-28 14:13:24,086 DEBUG   SenderThread:33839 [sender.py:send():379] send: run
2024-03-28 14:13:24,492 INFO    SenderThread:33839 [dir_watcher.py:__init__():211] watching files in: /home/yujustin/SSD/DeepUL294Proj/DUL294P/wandb/run-20240328_141324-f0tnjeit/files
2024-03-28 14:13:24,492 INFO    SenderThread:33839 [sender.py:_start_run_threads():1124] run started: f0tnjeit with start time 1711660404.082867
2024-03-28 14:13:24,496 DEBUG   HandlerThread:33839 [handler.py:handle_request():146] handle_request: check_version
2024-03-28 14:13:24,496 DEBUG   SenderThread:33839 [sender.py:send_request():406] send_request: check_version
2024-03-28 14:13:24,543 DEBUG   HandlerThread:33839 [handler.py:handle_request():146] handle_request: run_start
2024-03-28 14:13:24,550 DEBUG   HandlerThread:33839 [system_info.py:__init__():26] System info init
2024-03-28 14:13:24,550 DEBUG   HandlerThread:33839 [system_info.py:__init__():41] System info init done
2024-03-28 14:13:24,550 INFO    HandlerThread:33839 [system_monitor.py:start():194] Starting system monitor
2024-03-28 14:13:24,551 INFO    SystemMonitor:33839 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-28 14:13:24,551 INFO    HandlerThread:33839 [system_monitor.py:probe():214] Collecting system info
2024-03-28 14:13:24,551 INFO    SystemMonitor:33839 [interfaces.py:start():190] Started cpu monitoring
2024-03-28 14:13:24,551 INFO    SystemMonitor:33839 [interfaces.py:start():190] Started disk monitoring
2024-03-28 14:13:24,552 INFO    SystemMonitor:33839 [interfaces.py:start():190] Started gpu monitoring
2024-03-28 14:13:24,552 INFO    SystemMonitor:33839 [interfaces.py:start():190] Started memory monitoring
2024-03-28 14:13:24,552 INFO    SystemMonitor:33839 [interfaces.py:start():190] Started network monitoring
2024-03-28 14:13:24,561 DEBUG   HandlerThread:33839 [system_info.py:probe():150] Probing system
2024-03-28 14:13:24,562 DEBUG   HandlerThread:33839 [system_info.py:_probe_git():135] Probing git
2024-03-28 14:13:24,566 DEBUG   HandlerThread:33839 [system_info.py:_probe_git():143] Probing git done
2024-03-28 14:13:24,566 DEBUG   HandlerThread:33839 [system_info.py:probe():198] Probing system done
